id,name,city,country,continent,climate,budget,group_size,vibe,best_months,typical_cost_per_day_usd,activities,description,tags
Cairo-Egypt-136073,"Cairo, Egypt",Cairo,Egypt,Africa,Tropical,$$$,Couple,Relaxation,"January, September, August",270,"slow cafés, spas","Cairo, Egypt blends relaxation and tropical vibes—great for couple trips. Expect slow cafés, spas. Best in January, September, August.",Relaxation;Tropical;Africa
Cairo-Egypt-314081,"Cairo, Egypt",Cairo,Egypt,Africa,Mediterranean,$,Solo,Nightlife,"September, May, January",72,"clubs, rooftops","Cairo, Egypt blends nightlife and mediterranean vibes—great for solo trips. Expect clubs, rooftops. Best in September, May, January.",Nightlife;Mediterranean;Africa
Cairo-Egypt-992737,"Cairo, Egypt",Cairo,Egypt,Africa,Mediterranean,$,Group,Beach,"November, January, April",100,"island hopping, snorkeling","Cairo, Egypt blends beach and mediterranean vibes—great for group trips. Expect island hopping, snorkeling. Best in November, January, April.",Beach;Mediterranean;Africa
Cairo-Egypt-636617,"Cairo, Egypt",Cairo,Egypt,Africa,Desert,$$$,Group,Food,"March, October, August",430,"food tours, local specialties","Cairo, Egypt blends food and desert vibes—great for group trips. Expect food tours, local specialties. Best in March, October, August.",Food;Desert;Africa
Cairo-Egypt-315267,"Cairo, Egypt",Cairo,Egypt,Africa,Mediterranean,$,Solo,Food,"November, January, April",49,"street food, local specialties","Cairo, Egypt blends food and mediterranean vibes—great for solo trips. Expect street food, local specialties. Best in November, January, April.",Food;Mediterranean;Africa
Cairo-Egypt-443514,"Cairo, Egypt",Cairo,Egypt,Africa,Tropical,$$$,Couple,Nightlife,"October, June, May",568,"bars, live music","Cairo, Egypt blends nightlife and tropical vibes—great for couple trips. Expect bars, live music. Best in October, June, May.",Nightlife;Tropical;Africa
Cairo-Egypt-991632,"Cairo, Egypt",Cairo,Egypt,Africa,Mediterranean,$$,Family,Relaxation,"July, November, March",121,"yoga retreats, sunbathing","Cairo, Egypt blends relaxation and mediterranean vibes—great for family trips. Expect yoga retreats, sunbathing. Best in July, November, March.",Relaxation;Mediterranean;Africa
Seychelles-Seychelles-750149,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$,Couple,Nature,"September, April, February",149,"waterfalls, lakes","Seychelles, Seychelles blends nature and mediterranean vibes—great for couple trips. Expect waterfalls, lakes. Best in September, April, February.",Nature;Mediterranean;Africa
Seychelles-Seychelles-633928,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$$,Couple,Beach,"July, March, June",263,"clear waters, surfing","Seychelles, Seychelles blends beach and mediterranean vibes—great for couple trips. Expect clear waters, surfing. Best in July, March, June.",Beach;Mediterranean;Africa
Seychelles-Seychelles-672274,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$$,Solo,Nightlife,"September, February, December",184,"rooftops, clubs","Seychelles, Seychelles blends nightlife and tropical vibes—great for solo trips. Expect rooftops, clubs. Best in September, February, December.",Nightlife;Tropical;Africa
Seychelles-Seychelles-234020,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Desert,$$,Family,Relaxation,"March, April, May",196,"spas, yoga retreats","Seychelles, Seychelles blends relaxation and desert vibes—great for family trips. Expect spas, yoga retreats. Best in March, April, May.",Relaxation;Desert;Africa
Seychelles-Seychelles-366848,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$,Couple,City,"September, May, October",73,"galleries, architecture","Seychelles, Seychelles blends city and tropical vibes—great for couple trips. Expect galleries, architecture. Best in September, May, October.",City;Tropical;Africa
Seychelles-Seychelles-846241,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$,Solo,Nature,"January, March, June",188,"lakes, national parks","Seychelles, Seychelles blends nature and mediterranean vibes—great for solo trips. Expect lakes, national parks. Best in January, March, June.",Nature;Mediterranean;Africa
Seychelles-Seychelles-748868,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$$,Group,Food,"August, October, March",512,"food tours, street food","Seychelles, Seychelles blends food and mediterranean vibes—great for group trips. Expect food tours, street food. Best in August, October, March.",Food;Mediterranean;Africa
Seychelles-Seychelles-389131,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$,Couple,Culture,"July, October, May",80,"museums, theaters","Seychelles, Seychelles blends culture and mediterranean vibes—great for couple trips. Expect museums, theaters. Best in July, October, May.",Culture;Mediterranean;Africa
Seychelles-Seychelles-527625,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$$,Group,Nightlife,"December, August, March",489,"rooftops, bars","Seychelles, Seychelles blends nightlife and mediterranean vibes—great for group trips. Expect rooftops, bars. Best in December, August, March.",Nightlife;Mediterranean;Africa
Seychelles-Seychelles-887304,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Desert,$$,Couple,Nature,"May, November, February",180,"waterfalls, wildlife","Seychelles, Seychelles blends nature and desert vibes—great for couple trips. Expect waterfalls, wildlife. Best in May, November, February.",Nature;Desert;Africa
Seychelles-Seychelles-89693,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$,Solo,Relaxation,"December, April, February",43,"sunbathing, slow cafés","Seychelles, Seychelles blends relaxation and mediterranean vibes—great for solo trips. Expect sunbathing, slow cafés. Best in December, April, February.",Relaxation;Mediterranean;Africa
Seychelles-Seychelles-541028,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$,Solo,Nature,"July, November, September",227,"wildlife, lakes","Seychelles, Seychelles blends nature and mediterranean vibes—great for solo trips. Expect wildlife, lakes. Best in July, November, September.",Nature;Mediterranean;Africa
Seychelles-Seychelles-737720,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$,Group,Food,"January, October, April",67,"street food, food tours","Seychelles, Seychelles blends food and mediterranean vibes—great for group trips. Expect street food, food tours. Best in January, October, April.",Food;Mediterranean;Africa
Seychelles-Seychelles-177718,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$,Couple,Food,"December, November, September",214,"street food, food tours","Seychelles, Seychelles blends food and mediterranean vibes—great for couple trips. Expect street food, food tours. Best in December, November, September.",Food;Mediterranean;Africa
Seychelles-Seychelles-520577,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$,Solo,Food,"June, March, September",67,"food tours, street food","Seychelles, Seychelles blends food and tropical vibes—great for solo trips. Expect food tours, street food. Best in June, March, September.",Food;Tropical;Africa
Seychelles-Seychelles-507592,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$$,Solo,City,"June, November, April",176,"architecture, shopping","Seychelles, Seychelles blends city and tropical vibes—great for solo trips. Expect architecture, shopping. Best in June, November, April.",City;Tropical;Africa
Seychelles-Seychelles-320626,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Desert,$,Solo,Nature,"December, November, October",99,"lakes, national parks","Seychelles, Seychelles blends nature and desert vibes—great for solo trips. Expect lakes, national parks. Best in December, November, October.",Nature;Desert;Africa
Seychelles-Seychelles-372083,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$$,Group,Food,"January, June, December",176,"local specialties, fine dining","Seychelles, Seychelles blends food and tropical vibes—great for group trips. Expect local specialties, fine dining. Best in January, June, December.",Food;Tropical;Africa
Seychelles-Seychelles-208140,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Tropical,$$,Couple,Relaxation,"July, June, January",225,"spas, sunbathing","Seychelles, Seychelles blends relaxation and tropical vibes—great for couple trips. Expect spas, sunbathing. Best in July, June, January.",Relaxation;Tropical;Africa
Seychelles-Seychelles-263285,"Seychelles, Seychelles",Seychelles,Seychelles,Africa,Mediterranean,$$$,Couple,Relaxation,"July, February, August",586,"spas, yoga retreats","Seychelles, Seychelles blends relaxation and mediterranean vibes—great for couple trips. Expect spas, yoga retreats. Best in July, February, August.",Relaxation;Mediterranean;Africa
Kigali-Rwanda-114974,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$$,Family,Nightlife,"May, June, July",168,"bars, live music","Kigali, Rwanda blends nightlife and desert vibes—great for family trips. Expect bars, live music. Best in May, June, July.",Nightlife;Desert;Africa
Kigali-Rwanda-117041,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Couple,Historic,"March, June, July",150,"ruins, ancient sites","Kigali, Rwanda blends historic and mediterranean vibes—great for couple trips. Expect ruins, ancient sites. Best in March, June, July.",Historic;Mediterranean;Africa
Kigali-Rwanda-209658,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$,Couple,Nightlife,"July, December, June",82,"clubs, rooftops","Kigali, Rwanda blends nightlife and desert vibes—great for couple trips. Expect clubs, rooftops. Best in July, December, June.",Nightlife;Desert;Africa
Kigali-Rwanda-341669,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Solo,Historic,"July, August, September",132,"old towns, castles","Kigali, Rwanda blends historic and mediterranean vibes—great for solo trips. Expect old towns, castles. Best in July, August, September.",Historic;Mediterranean;Africa
Kigali-Rwanda-361836,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$$,Group,City,"March, February, November",329,"architecture, galleries","Kigali, Rwanda blends city and mediterranean vibes—great for group trips. Expect architecture, galleries. Best in March, February, November.",City;Mediterranean;Africa
Kigali-Rwanda-456426,"Kigali, Rwanda",Kigali,Rwanda,Africa,Tropical,$$$,Couple,Food,"January, November, June",254,"local specialties, food tours","Kigali, Rwanda blends food and tropical vibes—great for couple trips. Expect local specialties, food tours. Best in January, November, June.",Food;Tropical;Africa
Kigali-Rwanda-196937,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$$,Group,Historic,"February, July, April",230,"ancient sites, castles","Kigali, Rwanda blends historic and desert vibes—great for group trips. Expect ancient sites, castles. Best in February, July, April.",Historic;Desert;Africa
Kigali-Rwanda-821738,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$,Family,Nightlife,"December, April, July",85,"bars, rooftops","Kigali, Rwanda blends nightlife and desert vibes—great for family trips. Expect bars, rooftops. Best in December, April, July.",Nightlife;Desert;Africa
Kigali-Rwanda-421775,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$$,Couple,Relaxation,"April, October, March",317,"sunbathing, spas","Kigali, Rwanda blends relaxation and mediterranean vibes—great for couple trips. Expect sunbathing, spas. Best in April, October, March.",Relaxation;Mediterranean;Africa
Kigali-Rwanda-54430,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$,Couple,Adventure,"July, January, October",95,"zip-lining, hiking","Kigali, Rwanda blends adventure and desert vibes—great for couple trips. Expect zip-lining, hiking. Best in July, January, October.",Adventure;Desert;Africa
Kigali-Rwanda-503472,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$$$,Family,City,"December, November, April",468,"shopping, galleries","Kigali, Rwanda blends city and desert vibes—great for family trips. Expect shopping, galleries. Best in December, November, April.",City;Desert;Africa
Kigali-Rwanda-747151,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Solo,Adventure,"May, February, December",189,"rafting, safaris","Kigali, Rwanda blends adventure and mediterranean vibes—great for solo trips. Expect rafting, safaris. Best in May, February, December.",Adventure;Mediterranean;Africa
Kigali-Rwanda-223274,"Kigali, Rwanda",Kigali,Rwanda,Africa,Tropical,$$,Solo,City,"March, January, November",182,"architecture, neighborhood walks","Kigali, Rwanda blends city and tropical vibes—great for solo trips. Expect architecture, neighborhood walks. Best in March, January, November.",City;Tropical;Africa
Kigali-Rwanda-320141,"Kigali, Rwanda",Kigali,Rwanda,Africa,Desert,$$,Solo,Nature,"July, March, May",185,"lakes, wildlife","Kigali, Rwanda blends nature and desert vibes—great for solo trips. Expect lakes, wildlife. Best in July, March, May.",Nature;Desert;Africa
Kigali-Rwanda-780020,"Kigali, Rwanda",Kigali,Rwanda,Africa,Tropical,$$$,Solo,Relaxation,"November, September, March",435,"slow cafés, sunbathing","Kigali, Rwanda blends relaxation and tropical vibes—great for solo trips. Expect slow cafés, sunbathing. Best in November, September, March.",Relaxation;Tropical;Africa
Kigali-Rwanda-137823,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Couple,Food,"November, May, April",127,"local specialties, street food","Kigali, Rwanda blends food and mediterranean vibes—great for couple trips. Expect local specialties, street food. Best in November, May, April.",Food;Mediterranean;Africa
Kigali-Rwanda-360554,"Kigali, Rwanda",Kigali,Rwanda,Africa,Tropical,$$$,Couple,Relaxation,"April, August, February",566,"spas, slow cafés","Kigali, Rwanda blends relaxation and tropical vibes—great for couple trips. Expect spas, slow cafés. Best in April, August, February.",Relaxation;Tropical;Africa
Kigali-Rwanda-578236,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Couple,Nature,"September, March, January",207,"wildlife, national parks","Kigali, Rwanda blends nature and mediterranean vibes—great for couple trips. Expect wildlife, national parks. Best in September, March, January.",Nature;Mediterranean;Africa
Kigali-Rwanda-440357,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$$,Family,Nature,"August, November, February",223,"lakes, national parks","Kigali, Rwanda blends nature and mediterranean vibes—great for family trips. Expect lakes, national parks. Best in August, November, February.",Nature;Mediterranean;Africa
Kigali-Rwanda-64746,"Kigali, Rwanda",Kigali,Rwanda,Africa,Mediterranean,$,Couple,Food,"October, May, March",76,"food tours, street food","Kigali, Rwanda blends food and mediterranean vibes—great for couple trips. Expect food tours, street food. Best in October, May, March.",Food;Mediterranean;Africa
Gizeh-Egypt-788195,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$,Group,Nightlife,"November, September, December",212,"clubs, rooftops","Gizeh, Egypt blends nightlife and mediterranean vibes—great for group trips. Expect clubs, rooftops. Best in November, September, December.",Nightlife;Mediterranean;Africa
Gizeh-Egypt-168775,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$$$,Group,Food,"July, October, May",251,"fine dining, street food","Gizeh, Egypt blends food and desert vibes—great for group trips. Expect fine dining, street food. Best in July, October, May.",Food;Desert;Africa
Gizeh-Egypt-311759,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$$,Solo,Nightlife,"September, August, December",362,"live music, bars","Gizeh, Egypt blends nightlife and mediterranean vibes—great for solo trips. Expect live music, bars. Best in September, August, December.",Nightlife;Mediterranean;Africa
Gizeh-Egypt-671685,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$,Couple,Nature,"April, January, September",42,"wildlife, lakes","Gizeh, Egypt blends nature and mediterranean vibes—great for couple trips. Expect wildlife, lakes. Best in April, January, September.",Nature;Mediterranean;Africa
Gizeh-Egypt-2467,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$,Family,Culture,"January, November, April",47,"local markets, theaters","Gizeh, Egypt blends culture and desert vibes—great for family trips. Expect local markets, theaters. Best in January, November, April.",Culture;Desert;Africa
Gizeh-Egypt-429178,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$$,Family,Beach,"June, February, September",318,"island hopping, clear waters","Gizeh, Egypt blends beach and mediterranean vibes—great for family trips. Expect island hopping, clear waters. Best in June, February, September.",Beach;Mediterranean;Africa
Gizeh-Egypt-564492,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$,Solo,Nature,"June, April, May",41,"wildlife, lakes","Gizeh, Egypt blends nature and desert vibes—great for solo trips. Expect wildlife, lakes. Best in June, April, May.",Nature;Desert;Africa
Gizeh-Egypt-341014,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$$,Group,Relaxation,"November, May, October",362,"sunbathing, yoga retreats","Gizeh, Egypt blends relaxation and mediterranean vibes—great for group trips. Expect sunbathing, yoga retreats. Best in November, May, October.",Relaxation;Mediterranean;Africa
Gizeh-Egypt-946991,"Gizeh, Egypt",Gizeh,Egypt,Africa,Tropical,$$$,Group,Nature,"March, August, April",325,"lakes, wildlife","Gizeh, Egypt blends nature and tropical vibes—great for group trips. Expect lakes, wildlife. Best in March, August, April.",Nature;Tropical;Africa
Gizeh-Egypt-990179,"Gizeh, Egypt",Gizeh,Egypt,Africa,Tropical,$$,Couple,Historic,"August, March, November",225,"ancient sites, castles","Gizeh, Egypt blends historic and tropical vibes—great for couple trips. Expect ancient sites, castles. Best in August, March, November.",Historic;Tropical;Africa
Gizeh-Egypt-73827,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$,Solo,Culture,"May, March, November",148,"historic districts, theaters","Gizeh, Egypt blends culture and mediterranean vibes—great for solo trips. Expect historic districts, theaters. Best in May, March, November.",Culture;Mediterranean;Africa
Gizeh-Egypt-144960,"Gizeh, Egypt",Gizeh,Egypt,Africa,Tropical,$$,Couple,Culture,"August, November, July",234,"museums, theaters","Gizeh, Egypt blends culture and tropical vibes—great for couple trips. Expect museums, theaters. Best in August, November, July.",Culture;Tropical;Africa
Gizeh-Egypt-261406,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$,Group,Adventure,"July, January, February",48,"hiking, safaris","Gizeh, Egypt blends adventure and mediterranean vibes—great for group trips. Expect hiking, safaris. Best in July, January, February.",Adventure;Mediterranean;Africa
Gizeh-Egypt-213149,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$,Solo,Relaxation,"January, February, September",45,"slow cafés, yoga retreats","Gizeh, Egypt blends relaxation and desert vibes—great for solo trips. Expect slow cafés, yoga retreats. Best in January, February, September.",Relaxation;Desert;Africa
Gizeh-Egypt-59589,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$$$,Group,Culture,"March, May, June",374,"historic districts, museums","Gizeh, Egypt blends culture and desert vibes—great for group trips. Expect historic districts, museums. Best in March, May, June.",Culture;Desert;Africa
Gizeh-Egypt-930517,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$,Solo,Food,"January, December, February",230,"food tours, street food","Gizeh, Egypt blends food and mediterranean vibes—great for solo trips. Expect food tours, street food. Best in January, December, February.",Food;Mediterranean;Africa
Gizeh-Egypt-688199,"Gizeh, Egypt",Gizeh,Egypt,Africa,Tropical,$,Couple,City,"January, April, July",62,"galleries, architecture","Gizeh, Egypt blends city and tropical vibes—great for couple trips. Expect galleries, architecture. Best in January, April, July.",City;Tropical;Africa
Gizeh-Egypt-107678,"Gizeh, Egypt",Gizeh,Egypt,Africa,Tropical,$$$,Group,Nature,"November, February, August",364,"wildlife, national parks","Gizeh, Egypt blends nature and tropical vibes—great for group trips. Expect wildlife, national parks. Best in November, February, August.",Nature;Tropical;Africa
Gizeh-Egypt-187717,"Gizeh, Egypt",Gizeh,Egypt,Africa,Desert,$,Family,Nature,"February, June, December",49,"national parks, waterfalls","Gizeh, Egypt blends nature and desert vibes—great for family trips. Expect national parks, waterfalls. Best in February, June, December.",Nature;Desert;Africa
Gizeh-Egypt-366308,"Gizeh, Egypt",Gizeh,Egypt,Africa,Mediterranean,$$,Couple,City,"November, July, March",173,"neighborhood walks, galleries","Gizeh, Egypt blends city and mediterranean vibes—great for couple trips. Expect neighborhood walks, galleries. Best in November, July, March.",City;Mediterranean;Africa
Sydney-Australia-336812,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$$,Family,Relaxation,"May, February, January",137,"sunbathing, slow cafés","Sydney, Australia blends relaxation and tropical vibes—great for family trips. Expect sunbathing, slow cafés. Best in May, February, January.",Relaxation;Tropical;Oceania
Sydney-Australia-152695,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$$,Group,Culture,"February, December, October",171,"historic districts, theaters","Sydney, Australia blends culture and tropical vibes—great for group trips. Expect historic districts, theaters. Best in February, December, October.",Culture;Tropical;Oceania
Sydney-Australia-728104,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$,Couple,Relaxation,"July, June, November",70,"yoga retreats, sunbathing","Sydney, Australia blends relaxation and tropical vibes—great for couple trips. Expect yoga retreats, sunbathing. Best in July, June, November.",Relaxation;Tropical;Oceania
Sydney-Australia-517530,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$,Couple,City,"July, December, September",74,"galleries, neighborhood walks","Sydney, Australia blends city and tropical vibes—great for couple trips. Expect galleries, neighborhood walks. Best in July, December, September.",City;Tropical;Oceania
Sydney-Australia-247617,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$,Solo,Food,"October, July, September",122,"fine dining, food tours","Sydney, Australia blends food and temperate vibes—great for solo trips. Expect fine dining, food tours. Best in October, July, September.",Food;Temperate;Oceania
Sydney-Australia-956632,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$,Solo,Beach,"June, September, August",43,"surfing, snorkeling","Sydney, Australia blends beach and temperate vibes—great for solo trips. Expect surfing, snorkeling. Best in June, September, August.",Beach;Temperate;Oceania
Sydney-Australia-869034,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$,Family,Beach,"August, March, September",53,"clear waters, snorkeling","Sydney, Australia blends beach and tropical vibes—great for family trips. Expect clear waters, snorkeling. Best in August, March, September.",Beach;Tropical;Oceania
Sydney-Australia-390739,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Couple,Nightlife,"February, March, July",467,"clubs, live music","Sydney, Australia blends nightlife and temperate vibes—great for couple trips. Expect clubs, live music. Best in February, March, July.",Nightlife;Temperate;Oceania
Sydney-Australia-149140,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Solo,Adventure,"August, October, March",437,"hiking, zip-lining","Sydney, Australia blends adventure and temperate vibes—great for solo trips. Expect hiking, zip-lining. Best in August, October, March.",Adventure;Temperate;Oceania
Sydney-Australia-147918,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$,Solo,Relaxation,"October, July, March",87,"sunbathing, yoga retreats","Sydney, Australia blends relaxation and temperate vibes—great for solo trips. Expect sunbathing, yoga retreats. Best in October, July, March.",Relaxation;Temperate;Oceania
Sydney-Australia-164459,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$$,Group,Food,"December, June, August",128,"street food, fine dining","Sydney, Australia blends food and tropical vibes—great for group trips. Expect street food, fine dining. Best in December, June, August.",Food;Tropical;Oceania
Sydney-Australia-995303,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Couple,Adventure,"September, March, January",598,"volcano treks, safaris","Sydney, Australia blends adventure and temperate vibes—great for couple trips. Expect volcano treks, safaris. Best in September, March, January.",Adventure;Temperate;Oceania
Sydney-Australia-547833,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$$$,Family,Historic,"December, April, July",297,"ancient sites, old towns","Sydney, Australia blends historic and tropical vibes—great for family trips. Expect ancient sites, old towns. Best in December, April, July.",Historic;Tropical;Oceania
Sydney-Australia-863458,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Couple,City,"July, October, January",344,"shopping, galleries","Sydney, Australia blends city and temperate vibes—great for couple trips. Expect shopping, galleries. Best in July, October, January.",City;Temperate;Oceania
Sydney-Australia-843362,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Group,Food,"August, June, July",277,"local specialties, street food","Sydney, Australia blends food and temperate vibes—great for group trips. Expect local specialties, street food. Best in August, June, July.",Food;Temperate;Oceania
Sydney-Australia-888734,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$,Family,Beach,"February, December, November",89,"island hopping, clear waters","Sydney, Australia blends beach and tropical vibes—great for family trips. Expect island hopping, clear waters. Best in February, December, November.",Beach;Tropical;Oceania
Sydney-Australia-12510,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$,Family,Beach,"March, September, February",78,"snorkeling, clear waters","Sydney, Australia blends beach and temperate vibes—great for family trips. Expect snorkeling, clear waters. Best in March, September, February.",Beach;Temperate;Oceania
Sydney-Australia-593232,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$$,Couple,Nature,"November, January, April",541,"waterfalls, national parks","Sydney, Australia blends nature and temperate vibes—great for couple trips. Expect waterfalls, national parks. Best in November, January, April.",Nature;Temperate;Oceania
Sydney-Australia-297120,"Sydney, Australia",Sydney,Australia,Oceania,Tropical,$,Solo,Adventure,"June, February, May",88,"hiking, rafting","Sydney, Australia blends adventure and tropical vibes—great for solo trips. Expect hiking, rafting. Best in June, February, May.",Adventure;Tropical;Oceania
Sydney-Australia-941060,"Sydney, Australia",Sydney,Australia,Oceania,Temperate,$$,Group,City,"December, June, March",204,"architecture, shopping","Sydney, Australia blends city and temperate vibes—great for group trips. Expect architecture, shopping. Best in December, June, March.",City;Temperate;Oceania
Queenstown-New Zealand-305212,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$$,Couple,Food,"January, October, July",269,"local specialties, food tours","Queenstown, New Zealand blends food and temperate vibes—great for couple trips. Expect local specialties, food tours. Best in January, October, July.",Food;Temperate;Oceania
Queenstown-New Zealand-686999,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$$,Group,Culture,"February, November, December",598,"local markets, museums","Queenstown, New Zealand blends culture and temperate vibes—great for group trips. Expect local markets, museums. Best in February, November, December.",Culture;Temperate;Oceania
Queenstown-New Zealand-898531,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$$,Family,Culture,"August, March, June",569,"theaters, local markets","Queenstown, New Zealand blends culture and temperate vibes—great for family trips. Expect theaters, local markets. Best in August, March, June.",Culture;Temperate;Oceania
Queenstown-New Zealand-659285,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$$,Group,City,"April, December, October",540,"architecture, galleries","Queenstown, New Zealand blends city and temperate vibes—great for group trips. Expect architecture, galleries. Best in April, December, October.",City;Temperate;Oceania
Queenstown-New Zealand-329957,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$,Couple,Historic,"May, September, February",69,"old towns, ruins","Queenstown, New Zealand blends historic and temperate vibes—great for couple trips. Expect old towns, ruins. Best in May, September, February.",Historic;Temperate;Oceania
Queenstown-New Zealand-188890,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$,Solo,Culture,"May, October, June",44,"theaters, museums","Queenstown, New Zealand blends culture and tropical vibes—great for solo trips. Expect theaters, museums. Best in May, October, June.",Culture;Tropical;Oceania
Queenstown-New Zealand-42515,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$$,Family,Historic,"August, November, March",224,"ruins, castles","Queenstown, New Zealand blends historic and tropical vibes—great for family trips. Expect ruins, castles. Best in August, November, March.",Historic;Tropical;Oceania
Queenstown-New Zealand-886874,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$$,Group,Beach,"October, November, March",231,"clear waters, surfing","Queenstown, New Zealand blends beach and tropical vibes—great for group trips. Expect clear waters, surfing. Best in October, November, March.",Beach;Tropical;Oceania
Queenstown-New Zealand-60830,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Tropical,$,Group,Beach,"September, August, May",81,"snorkeling, island hopping","Queenstown, New Zealand blends beach and tropical vibes—great for group trips. Expect snorkeling, island hopping. Best in September, August, May.",Beach;Tropical;Oceania
Queenstown-New Zealand-408081,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$,Solo,Nightlife,"May, July, March",54,"rooftops, clubs","Queenstown, New Zealand blends nightlife and temperate vibes—great for solo trips. Expect rooftops, clubs. Best in May, July, March.",Nightlife;Temperate;Oceania
Queenstown-New Zealand-190030,"Queenstown, New Zealand",Queenstown,New Zealand,Oceania,Temperate,$$,Group,Historic,"August, November, September",121,"old towns, ruins","Queenstown, New Zealand blends historic and temperate vibes—great for group trips. Expect old towns, ruins. Best in August, November, September.",Historic;Temperate;Oceania
